alias,timestamp,ip,clicks,title,url
rwandamod2010x,2026-06-19 17:19:28,20.9.80.254,0,"https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children,dhs_geo_name&severity=moderate&show=year,condition,residence&sumlevel=all,all,all&year=2010","https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children,dhs_geo_name&severity=moderate&show=year,condition,residence&sumlevel=all,all,all&year=2010"
iiszv,2026-06-19 17:19:35,4.227.121.32,0,https://api.dataafrica.io/api/health/,https://api.dataafrica.io/api/health/
pvkms,2026-06-19 17:19:36,20.165.189.86,0,https://api.dataafrica.io/api/join/?foo=ABC123,https://api.dataafrica.io/api/join/?foo=ABC123
testagent21811,2026-06-19 17:19:41,20.125.20.44,1,https://api.dataafrica.io/api/join/?geo=040AF00205%26required=dhs_geo_name%2Cproportion_of_children%26show=year%2Ccondition%2Cresidence%26sumlevel=all%2Call%2Call%26year=1992%26severity=moderate%26condition=underweight,https://api.dataafrica.io/api/join/?geo=040AF00205%26required=dhs_geo_name%2Cproportion_of_children%26show=year%2Ccondition%2Cresidence%26sumlevel=all%2Call%2Call%26year=1992%26severity=moderate%26condition=underweight
testagent2065,2026-06-19 17:19:43,4.255.204.206,1,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992&severity=moderate&condition=underweight,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992&severity=moderate&condition=underweight
testagent1960,2026-06-19 17:19:45,20.171.119.162,1,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992&severity=moderate&condition=underweight"
agentrwexact,2026-06-19 17:19:48,65.52.192.126,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
rwhealth672018,2026-06-19 17:19:48,20.125.62.49,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
0nexo,2026-06-19 17:19:50,104.210.213.108,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
06utk,2026-06-19 17:20:01,57.154.47.14,0,404 Not Found,https://api.dataafrica.io/test
ag0rwandaresmod,2026-06-19 17:20:01,20.237.200.162,1,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call
agentrwanda902125,2026-06-19 17:20:01,20.3.78.250,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
agentrwbase452,2026-06-19 17:20:02,4.154.191.125,37,https://api.dataafrica.io/api,https://api.dataafrica.io/api
zzxxy987654,2026-06-19 17:20:03,20.114.69.52,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
ag0rwandaresall,2026-06-19 17:20:03,52.242.128.128,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agentrwslash665,2026-06-19 17:20:05,20.114.186.240,0,https://api.dataafrica.io/api/,https://api.dataafrica.io/api/
agentrwjoin503,2026-06-19 17:20:06,20.168.36.98,0,https://api.dataafrica.io/api/join/,https://api.dataafrica.io/api/join/
agentrwbad682,2026-06-19 17:20:08,20.94.247.235,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
eaeub,2026-06-19 17:20:10,172.173.68.167,0,404 Not Found,https://api.dataafrica.io
agentrwfull138,2026-06-19 17:20:10,20.165.175.30,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
kwt6w,2026-06-19 17:20:21,20.165.132.159,0,https://api.dataafrica.io/api/join/?TEST,https://api.dataafrica.io/api/join/?TEST
agentrwandaall,2026-06-19 17:20:21,52.176.16.140,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992,2000,2005,2010&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992,2000,2005,2010&severity=moderate&condition=underweight"
agentrw841402,2026-06-19 17:20:22,52.165.63.217,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agentrwanda1992,2026-06-19 17:20:23,57.151.145.42,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=1992&severity=moderate&condition=underweight"
cvzde,2026-06-19 17:20:24,13.78.128.248,0,https://api.dataafrica.io/api/join/?foo=bar,https://api.dataafrica.io/api/join/?foo=bar
agentrwanda2000,2026-06-19 17:20:26,52.242.128.32,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2000&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2000&severity=moderate&condition=underweight"
rwandaagenttest,2026-06-19 17:20:26,20.12.177.13,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
agentrwanda2005,2026-06-19 17:20:27,20.165.228.43,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2005&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2005&severity=moderate&condition=underweight"
agentrwanda2010,2026-06-19 17:20:29,132.196.68.85,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2010&severity=moderate&condition=underweight","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all&year=2010&severity=moderate&condition=underweight"
kjx4d,2026-06-19 17:20:31,104.45.221.70,0,https://api.dataafrica.io/api/join/?ABC,https://api.dataafrica.io/api/join/?ABC
ijfsg,2026-06-19 17:20:33,74.249.159.182,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&severity=moderate&show=year,condition,residence&sumlevel=all,all,all&year=1992","https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&severity=moderate&show=year,condition,residence&sumlevel=all,all,all&year=1992"
agent0rwa1992,2026-06-19 17:20:35,52.230.166.52,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992
agent0rwauw639,2026-06-19 17:20:35,23.100.64.214,1,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=geo%26required=residence%2Ccondition%2Cproportion_of_children%26severity=moderate%26condition=underweight,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=geo%26required=residence%2Ccondition%2Cproportion_of_children%26severity=moderate%26condition=underweight
cfo89,2026-06-19 17:20:36,40.75.27.74,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agent0rwa2000,2026-06-19 17:20:36,137.116.32.148,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2000,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2000
t-4wp,2026-06-19 17:20:37,20.225.59.153,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agent0rwa2005,2026-06-19 17:20:38,20.29.81.237,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2005,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2005
rwmod07638,2026-06-19 17:20:41,104.42.180.220,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate
85wsa,2026-06-19 17:20:42,135.119.62.183,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
rwcsv07638,2026-06-19 17:20:42,104.42.32.243,0,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate
agent0rwa2010,2026-06-19 17:20:42,20.12.208.94,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2010,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=2010
oairwandacorrect1781907644,2026-06-19 17:20:48,20.69.42.120,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all"
ol4wd,2026-06-19 17:20:56,20.230.182.139,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year
agent0rwa1992xyz90933,2026-06-19 17:21:01,20.65.235.107,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992
rwahealth09704230224954147,2026-06-19 17:21:03,20.228.88.33,0,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992,https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00205&required=proportion_of_children&severity=moderate&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call&year=1992
agent0rwandahealth1781907665,2026-06-19 17:21:12,20.225.58.198,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agent0rwan92,2026-06-19 17:21:22,20.171.86.161,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=residence%26year=1992%26required=proportion_of_children%26condition=underweight%26severity=moderate%26sumlevel=all,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=residence%26year=1992%26required=proportion_of_children%26condition=underweight%26severity=moderate%26sumlevel=all
agentrwandaresults,2026-06-19 17:21:22,20.59.12.8,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
