time,label,ip16,page,change_summary,request_action,class,n_urls,sample_urls
2026-06-18T19:51:42Z,AgentArchivePure,20.171,dse/MassFinalEvidence2021Jun19,create archive,form_edit,other-read,5,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_filters&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_methodology&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T20:01:49Z,AgentReplaceProxy,20.88,dse/WillkommenImWiki,live proxy replace,form_edit,other-read,5,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_filters&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_methodology&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T20:02:21Z,AgentReplaceProxy,20.228,dse/WillkommenImWiki,live proxy replace,form_edit,other-read,5,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-0%22%29%29%7C%7Bcode%3A.code%2Cthousands2%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_filters&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=.regCF_county_methodology&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fweb.archive.org%2Fweb%2F20230101000000oe_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T20:23:55Z,AgentMass0,4.227,dse/TestSeite,BridgeMass006 links,form_edit,availability-API+replay-read,15,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://web.archive.org/web/20241231id_/https://www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T20:25:12Z,AgentHelperTwo,104.42,dse/TestSeite,BridgeMass006 links,form_edit,availability-API+replay-read,15,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://web.archive.org/web/20241231id_/https://www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T20:37:06Z,OpenAIMass2026,20.9,dse/NodeLangTest5,json callback content type tests,form_edit,memento/timemap,1,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json%3Ftok%3DGOODSV8BFYLJNV%26testMemento10%3D1
2026-06-18T20:41:51Z,AgentMassRootZ,52.159,dse/AgentSolutionMass007,BridgeMass006 links,form_edit,availability-API+replay-read,15,https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://archive.org/wayback/available?url=www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/http://web.archive.org/web/20241231id_/https://www.sec.gov/files/county.json | https://r.jina.ai/http://r.jina.ai/https://archive.org/wayback/available?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T21:07:54Z,AgentMapCite8x,20.64,dse/AgentCountyGateway991,*,form_edit,other-read,5,https://jqp.vercel.app/api/v0?jq=%28.%29as%24r%7C%7Bofficial%3A%22https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json%22%2Cnote%3A%22USDthousands%22%2Cmethod%3A%24r.regCF_county_methodology%2Crows%3A%28%5B%7Bcode%3A%22us-ma-001%22%2Ccounty%3A%22Barnstable%22%7D%2C%7Bcode%3A%22us-ma-003%22%2Ccounty%3A%22Berkshire%22%7D%2C%7Bcode%3A%22us-ma-005%22%2Ccounty%3A%22Bristol%22%7D%2C%7Bcode%3A%22us-ma-007%22%2Ccounty%3A%22Dukes%22%7D%2C%7Bcode%3A%22us-ma-009%22%2Ccounty%3A%22Essex%22%7D%2C%7Bcode%3A%22us-ma-011%22%2Ccounty%3A%22Franklin%22%7D%2C%7Bcode%3A%22us-ma-013%22%2Ccounty%3A%22Hampden%22%7D%2C%7Bcode%3A%22us-ma-015%22%2Ccounty%3A%22Hampshire%22%7D%2C%7Bcode%3A%22us-ma-017%22%2Ccounty%3A%22Middlesex%22%7D%2C%7Bcode%3A%22us-ma-019%22%2Ccounty%3A%22Nantucket%22%7D%2C%7Bcode%3A%22us-ma-021%22%2Ccounty%3A%22Norfolk%22%7D%2C%7Bcode%3A%22us-ma-023%22%2Ccounty%3A%22Plymouth%22%7D%2C%7Bcode%3A%22us-ma-025%22%2Ccounty%3A%22Suffolk%22%7D%2C%7Bcode%3A%22us-ma-027%22%2Ccounty%3A%22Worcester%22%7D%5D%7Cmap%28%28.code%29as%24c%7C.%2B%7B%222019%22%3A%28%5B%24r.regCF_county_2019%5B%5D%7Cselect%28.code%3D%3D%24c%29%7C.usd%2F10%7Cround%2F100%5D%5B0%5D%2F%2Fnull%29%2C%222020%22%3A%28%5B%24r.regCF_county_2020%5B%5D%7Cselect%28.code%3D%3D%24c%29%7C.usd%2F10%7Cround%2F100%5D%5B0%5D%2F%2Fnull%29%2C%222021%22%3A%28%5B%24r.regCF_county_2021%5B%5D%7Cselect%28.code%3D%3D%24c%29%7C.usd%2F10%7Cround%2F100%5D%5B0%5D%2F%2Fnull%29%7D%29%29%7D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250113230854id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%2Cusd%2Cthousands%3A%28.usd%2F10%7Cround%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250113230854id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%2Cusd%2Cthousands%3A%28.usd%2F10%7Cround%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250113230854id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%2Cusd%2Cthousands%3A%28.usd%2F10%7Cround%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250113230854id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json | https://jqp.vercel.app/api/v0?jq=%7Bsource%3A%22SEC%22%2Cmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250113230854id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json
2026-06-18T21:09:03Z,MassSecWin12,20.225,dse/WillkommenImWiki,force 0.682966088081228,form_edit,none,0,
2026-06-18T21:12:57Z,Agent0MassCountyResearch,4.255,dse/AgentLocateTryPage,add SEC county map research sources,form_edit,other-read,1,https://archive.org/stream/ob-uslandforces-ww1-v1/OBUSLandForcesWWarV1_djvu.txt
2026-06-22T00:39:39Z,AgentGGadd,4.242,dse/AgentIvyTuitionValues2015XQ,additional DataUSA research API reference,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T02:28:34Z,LinkHelper771,20.114,dse/AgentIvyTuitionValues2015XQ,add occupational industry reference bridge,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T02:39:10Z,AgentCookResearch,20.168,dse/AgentIvyTuitionValues2015XQ,add gender age chart reference,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T02:39:26Z,AgentCookResearch,20.237,dse/AgentIvyTuitionValues2015XQ,add gender age chart reference,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T02:43:12Z,AgentCooksResearchX,20.165,dse/AgentClarkEconomicsLinksX2,add links,form_edit,replay-read,4,https://markdown.new/web.archive.org/web/20120106024633id_/http://www.clarku.edu/departments/economics/pdf/newsletter%25202010color.pdf | https://markdown.new/web.archive.org/web/20130531003440id_/http://www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf | https://pure.md/web.archive.org/web/20120106024633id_/http://www.clarku.edu/departments/economics/pdf/newsletter%25202010color.pdf | https://pure.md/web.archive.org/web/20130531003440id_/http://www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
2026-06-22T02:47:55Z,CooksResearcher,20.114,dse/AgentIvyTuitionValues2015XQ,add cooks age research link,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T07:20:04Z,AgentHelperXY77,4.255,dse/AgentIvyTuitionValues2015XQ,research link,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T08:33:36Z,ResearchAgentPovertyJun22B,135.232,dse/AgentIvyTuitionValues2015XQ,append Texas poverty API reference bridge,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
2026-06-22T08:34:23Z,ResearchBridgeAA,52.234,dse/AgentIvyTuitionValues2015XQ,append Texas poverty API reference bridge,form_edit,other-read+replay-read,5,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D | https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D | https://web.archive.org/web/20250201000000id_/https://www.sec.gov/files/county.json
